,0,1,2,3,4
12,新尚虾仁馄饨(香港中路永旺店),山东省,青岛市,市南区,香港中路72号永旺东部购物中心2层
13,喜多客煎饼店(永旺购物广场店),山东省,青岛市,市北区,合肥路672号永旺购物广场2层
14,秦乡凉皮凉面(东部永旺亚惠店),山东省,青岛市,市南区,香港中路佳世客2层亚惠美食玛特环岛(近远洋广场青岛银行)
15,新尚虾仁馄饨(永旺购物广场店),山东省,青岛市,市北区,合肥路672号永旺购物中心2楼亚惠美食广场内(近劲松三路路口)
16,秦乡凉皮凉面(永旺合肥路店),山东省,青岛市,市北区,合肥路与劲松三路交叉口永旺超市二楼亚惠美食广场内
17,东川麻辣香锅(永旺购物广场店),山东省,青岛市,市北区,合肥路672号永旺购物中心2楼亚惠美食广场内(近劲松三路路口)
18,秦晋面馆(永旺购物广场店),山东省,青岛市,市北区,672号永旺商场2楼亚惠美食玛特
19,明乐水果捞(香港中路店),山东省,青岛市,市南区,香港中路72号永旺佳世客东部购物中心2楼亚惠美食广场
20,客串烤吧(家佳源店),山东省,青岛市,黄岛区,长江中路308号家佳源3层亚惠美食公园
21,罗记糖葫芦(永旺店),山东省,青岛市,市北区,永旺二楼亚惠美食广场入口处(合肥路店)
22,张记过桥米线,山东省,青岛市,黄岛区,长江中路308家佳源3搂亚惠美食公园
23,湾仔水饺,山东省,青岛市,市南区,香港中路永旺佳世客二楼亚惠美食广场
24,A虾先森虾滑,山东省,青岛市,市北区,黑龙江南路18号凯德购物广场负二层(凯德负二层亚惠美食广场)
0,蓉城蜀香毛肚火锅,山东省,青岛市,即墨区,新城二路与西苑路交叉口东南50米
0,万兴源排骨米饭,山东省,青岛市,崂山区,崂山景区旅游专用路崂山书法院斜对面
1,万兴源排骨米饭(院后店),山东省,青岛市,城阳区,王沙路1447号
2,万兴源排骨米饭(西葛店),山东省,青岛市,城阳区,212省道北50米
3,万兴源排骨米饭(南村店),山东省,青岛市,平度市,南村镇人民路9号后斜子村(与海信大道交叉口南200米路东)
4,万兴源排骨米饭过桥米线(鳌山卫店),山东省,青岛市,即墨区,鳌山卫街道办事处泰安街24号乙户(山东大学)
0,道祥鹤素食养生汇馆(城阳区店),山东省,青岛市,城阳区,"204国道林溪美地88-5号(正阳路大转盘往北1500米路西)近雅轩装饰城,莱阳农学院西宿舍区,城"
1,汇鲜坊秘制养生罐(鑫江东方城店),山东省,青岛市,城阳区,黑龙江中路2111号东方城购物中心5楼5036商铺
2,福海汇,山东省,青岛市,崂山区,九水东路中崂村东300米(一级棒幼儿园旁)
3,汇海丰锅贴,山东省,青岛市,城阳区,华城路213号(国货东门对面)
4,即墨印象,山东省,青岛市,即墨区,长江一路517号
5,福乐甜品,山东省,青岛市,城阳区,棘洪滩街道岙东北路672号
0,海蛋蛋烤盘料理,山东省,青岛市,崂山区,同安路872-11号世纪花园沿同安路商业街X1层1户
0,青岛金瑞祥农家宴,山东省,青岛市,崂山区,崂山景区旅游专用路北150米
1,金瑞祥蛋糕店(长江东路店),山东省,青岛市,黄岛区,长江东路504号楼附近
0,青岛天天阳光餐饮管理有限公司,山东省,青岛市,崂山区,中韩株洲路122号
1,青岛高和餐饮管理有限公司,山东省,青岛市,平度市,阳光大道北50米
2,青岛中惠空调工程有限公司,山东省,青岛市,市南区,江西路96号3单元802号
3,青岛中惠机械租赁有限公司,山东省,青岛市,李沧区,湘潭路街道重庆中路947号院内大门
4,青岛梅诺尼酒店管理有限公司,山东省,青岛市,黄岛区,武夷山路550号(开发区第一人民医院斜对面)
5,青岛金中惠办公设备有限公司,山东省,青岛市,市北区,青城路32c
6,青岛中惠禾雨工贸有限公司,山东省,青岛市,即墨区,城七路与顺达路交叉口东北50米
7,青岛中惠凯元地热有限公司,山东省,青岛市,即墨区,华山一路273号
8,中惠广告,山东省,青岛市,崂山区,汉河社区九水东路628号
9,青岛中惠机械租赁有限公司(西门),山东省,青岛市,李沧区,重庆中路947号
10,青岛中惠凯元地热有限公司(东门),山东省,青岛市,即墨区,黄河二路218号附近
11,青岛中奥伟业工贸有限公司,山东省,青岛市,崂山区,仙霞岭路1号中惠商住楼B座603室
12,青岛奥盛林商务有限公司,山东省,青岛市,崂山区,仙霞岭路1号甲中惠商住楼A座1101
13,青岛唯藤家具有限公司,山东省,青岛市,崂山区,洋河镇仙霞岭路1号甲中惠商住楼
14,青岛浩润商标织造有限公司,山东省,青岛市,即墨区,中惠景园对面
15,智尚阳光餐饮,山东省,青岛市,崂山区,同安路与燕岭路交叉口南50米
16,山东正中计算机网络技术咨询有限公司青岛分公司,山东省,青岛市,崂山区,仙霞岭路1号甲中惠商住B座1201
17,青岛晟元德轻工业品有限公司,山东省,青岛市,崂山区,仙霞岭路1号中惠商住楼A901
18,荣华建设集团有限公司,山东省,青岛市,即墨区,泰山一路中惠景园西门
19,青岛兴源染织,山东省,青岛市,即墨区,长江二路129号中惠丽园对面
20,青岛景观市政建筑设计公司,山东省,青岛市,崂山区,海尔路南段中惠雅园1号楼3层
21,阳光餐厅,山东省,青岛市,城阳区,正阳西路北150米附近
22,中惠广告,山东省,青岛市,李沧区,滨河路1093号
23,中惠,山东省,青岛市,市北区,拜泉路87-7
24,青岛中僡物流有限公司(肥城路),山东省,青岛市,市南区,中山路70号
0,九龙泉大酒店-自助餐厅,山东省,青岛市,李沧区,书院路198号
1,蓝宝石大厅,山东省,青岛市,李沧区,滨河路(李村派出所旁)
2,人合顺美食(书院路店),山东省,青岛市,李沧区,书院路199号(九龙泉大酒店对面)
0,红磨坊豆腐脑(即墨店),山东省,青岛市,即墨区,宝龙新天地12号-15
0,青岛德利滋餐饮管理有限公司,山东省,青岛市,黄岛区,黄河西路512-10号(骨伤医院西100米)
0,青岛安帮餐饮管理有限公司,山东省,青岛市,城阳区,夏庄街道景安路中端
1,青岛美洁餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台南路鲁宝精密工业有限公司向东30米
2,浩世(青岛)餐饮管理有限公司,山东省,青岛市,市南区,漳州一路与闽江二路交叉口南50米
3,多鲜乐(青岛)餐饮管理有限公司,山东省,青岛市,市南区,东海西路17号海信大厦1217室
4,青岛中泰餐饮管理有限公司,山东省,青岛市,黄岛区,临港路1718号附近
5,青岛湾仔尚品餐饮管理有限责任公司,山东省,青岛市,城阳区,兴阳路与安顺北路交叉口东南100米
6,青岛高和餐饮管理有限公司,山东省,青岛市,平度市,阳光大道北50米
7,青岛金谷餐饮管理有限公司,山东省,青岛市,平度市,杭州路11-1号附近
8,青岛创业帮餐饮管理有限公司,山东省,青岛市,城阳区,瑞阳路东50米
9,青岛新宇餐饮管理有限公司,山东省,青岛市,胶州市,爱民街与珠州路交叉口东50米
10,青岛鑫丰餐饮管理有限公司,山东省,青岛市,黄岛区,中心大街与福余街交叉口东50米
11,青岛张宏餐饮管理有限公司,山东省,青岛市,市北区,重庆南路264号小水清沟5号楼1单元101户
12,青岛优格餐饮管理有限公司,山东省,青岛市,市南区,山东路10号今日商务楼丙区216室
13,青岛腾飞餐饮管理有限公司,山东省,青岛市,黄岛区,紫金山支路19号附近
14,青岛诚旭餐饮管理有限公司,山东省,青岛市,黄岛区,唐岛湾步行街2层附近
15,青岛万鑫餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台路257-1号
16,青岛千忆餐饮管理有限公司,山东省,青岛市,市北区,保张路69号B-9号网点
17,青岛顺康餐饮管理有限公司,山东省,青岛市,黄岛区,千山南路东50米
18,青岛逸航餐饮管理有限公司,山东省,青岛市,李沧区,夏庄路7号附近
19,青岛康信餐饮管理有限公司,山东省,青岛市,黄岛区,昆仑山路与黄海路交叉口东南100米
20,青岛恒康餐饮管理有限公司,山东省,青岛市,黄岛区,前湾港路402号
21,青岛未来健康餐饮管理有限公司,山东省,青岛市,黄岛区,临海路附近
22,青岛高铁餐饮管理公司,山东省,青岛市,市南区,泰安路16号
23,青岛绿禾餐饮管理公司,山东省,青岛市,李沧区,浏阳路2甲-8号附近
24,青岛恒泰餐饮管理公司,山东省,青岛市,市北区,嘉定路17-2号市政写字楼2层
0,爱的礼物烘焙坊(红岛东路店),山东省,青岛市,莱西市,红岛东路26号1栋1单元16
1,爱利美食广场,山东省,青岛市,市南区,爱购时尚广场青岛市市南区古田路18号F2
2,爱利昂面包西点,山东省,青岛市,市南区,贵州路3号(近台西三路)
3,菲爱莉东北菜馆,山东省,青岛市,市北区,辽阳西路10-16号
4,艾丽der番茄米线,山东省,青岛市,市南区,闽江路11号一号楼二单元1楼(府新大厦东100米)
0,新尚美食,山东省,青岛市,市南区,莱芜二路10号乙
1,新尚美食(清真兰州拉面),山东省,青岛市,李沧区,九水东路酒店管理学院(西餐厅1楼)
2,新尚美食(伊春路店),山东省,青岛市,市北区,伊春路48号(伊春路与南京路交叉口)
3,新尚美食(青岛世界贸易中心C座东南),山东省,青岛市,市南区,香港中路6号世界贸易中心c座一层
4,新尚美食(南京路),山东省,青岛市,市北区,南京路310号(近新业广场)
5,新尚美食(江西路店),山东省,青岛市,市南区,江西路106号
6,新风尚美食餐厅(江西路店),山东省,青岛市,市南区,江西路97号乙(船员学院对面)
7,青岛馨家园银领国际普通公寓,山东省,青岛市,黄岛区,"华瑞银领国际7-602,新食尚美食广场"
0,青岛乐顺发餐饮设备有限公司,山东省,青岛市,城阳区,皂户工业园区内
0,淡颐健康餐厅(水悦城店),山东省,青岛市,城阳区,"正阳路177号水悦城(招商银行北后侧20号楼,伽蓝幼托东10米)"
0,清文轩,山东省,青岛市,平度市,衡山路1-6号
1,景文轩食府,山东省,青岛市,胶州市,尚德大道与爱民街交叉口西150米附近
2,喜旺食品(文轩乐店),山东省,青岛市,李沧区,金川路绿城百合花园A区
3,晨肴包点,山东省,青岛市,市北区,绥宁路17号鲁岳梦境江南文轩乐超市
4,瀚文轩麻辣香锅,山东省,青岛市,市北区,南丰路25-8号(清水湾花园正门南侧)
0,冠丰源餐饮管理有限公司,山东省,青岛市,黄岛区,井岗山路515号2楼
0,金宝源熟食,山东省,青岛市,平度市,张灰路中国邮政储蓄银行北行100米路西
1,金宝源食府(民城路店),山东省,青岛市,城阳区,"民城路崇阳路交叉口,民成路17号(大北曲小学西侧红绿灯北20米)"
0,青岛红妮制衣有限公司,山东省,青岛市,市南区,香港中路36号招银大厦7层
1,青岛红福集团有限公司,山东省,青岛市,城阳区,红岛街道宿流社区
2,青岛红诺制衣有限公司,山东省,青岛市,即墨区,文化路39号
3,青岛红妮集团有限公司,山东省,青岛市,即墨区,泰山一路568号
4,红枫叶餐饮管理有限公司,山东省,青岛市,市北区,龙城路31号卓越世纪中心3号楼2123室
5,青岛红瑞健康管理有限公司长春路分公司,山东省,青岛市,市北区,长春路61号2层201
6,青岛桂堂东餐饮文化有限公司,山东省,青岛市,市南区,闽江路200号良子SPA足疗
7,青岛红星化工集团有限责任公司(济阳路),山东省,青岛市,市北区,济阳路8号
8,青岛红星化工集团有限责任公司(四流北路),山东省,青岛市,李沧区,四流北路43甲
9,青岛红蝶新材料有限公司,山东省,青岛市,平度市,新河镇新河生态化工科技产业基地海湾路北首
10,青岛红塔建筑工程有限公司,山东省,青岛市,黄岛区,海西路与泰山路交叉口往北走300米处海西中路201号
11,青岛红吉祥运输有限公司,山东省,青岛市,即墨区,鹤山路北50米
12,青岛日红工艺品有限公司,山东省,青岛市,胶州市,李哥庄镇工业园龙翔大街5号
13,青岛金红日包装有限公司,山东省,青岛市,城阳区,河套街道出口加工区西侧罗家营社区
14,青岛市红岛建筑工程有限公司,山东省,青岛市,城阳区,岙东路与耕海路交叉口西100米
15,青岛市红岛建筑工程有限公司,山东省,青岛市,胶州市,中云街道柳州路胶州湾南方家园商城
16,青岛红太阳人力资源有限责任公司,山东省,青岛市,李沧区,金水路1046-25号
17,古林古红木家居(青岛)有限责任公司,山东省,青岛市,黄岛区,204国道东50米
18,青岛红富士配餐有限公司(南门),山东省,青岛市,城阳区,富民路东100米
19,青岛红森林广告有限公司(东门),山东省,青岛市,黄岛区,公园路与琅琊台路交叉口西南50米
20,青岛红昊工艺品有限公司(西门),山东省,青岛市,城阳区,开拓路西200米
21,红妮集团服饰有限公司(颐和国际北),山东省,青岛市,市南区,香港中路10号颐和国际A座21层9室
22,山东海红网送有限公司,山东省,青岛市,城阳区,中黄埠工业园华夏路9号
23,青岛久红制帽,山东省,青岛市,胶州市,锦湖馨苑附近
24,红星锻造机械有限公司,山东省,青岛市,黄岛区,长江西路王家港村石油大学体育馆对面
0,青岛安帮餐饮管理有限公司,山东省,青岛市,城阳区,夏庄街道景安路中端
1,青岛美洁餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台南路鲁宝精密工业有限公司向东30米
2,青岛中泰餐饮管理有限公司,山东省,青岛市,黄岛区,临港路1718号附近
3,浩世(青岛)餐饮管理有限公司,山东省,青岛市,市南区,漳州一路与闽江二路交叉口南50米
4,多鲜乐(青岛)餐饮管理有限公司,山东省,青岛市,市南区,东海西路17号海信大厦1217室
5,青岛湾仔尚品餐饮管理有限责任公司,山东省,青岛市,城阳区,兴阳路与安顺北路交叉口东南100米
6,青岛高和餐饮管理有限公司,山东省,青岛市,平度市,阳光大道北50米
7,青岛金谷餐饮管理有限公司,山东省,青岛市,平度市,杭州路11-1号附近
8,青岛新宇餐饮管理有限公司,山东省,青岛市,胶州市,爱民街与珠州路交叉口东50米
9,青岛鑫丰餐饮管理有限公司,山东省,青岛市,黄岛区,中心大街与福余街交叉口东50米
10,青岛创业帮餐饮管理有限公司,山东省,青岛市,城阳区,瑞阳路东50米
11,青岛张宏餐饮管理有限公司,山东省,青岛市,市北区,重庆南路264号小水清沟5号楼1单元101户
12,青岛优格餐饮管理有限公司,山东省,青岛市,市南区,山东路10号今日商务楼丙区216室
13,青岛腾飞餐饮管理有限公司,山东省,青岛市,黄岛区,紫金山支路19号附近
14,青岛诚旭餐饮管理有限公司,山东省,青岛市,黄岛区,唐岛湾步行街2层附近
15,青岛万鑫餐饮管理有限公司,山东省,青岛市,黄岛区,琅琊台路257-1号
